Substance ID,SMILES
ZINC000000031223,O=C(O)C(C(=O)O)[C@H]1C=CCC1
ZINC000000031224,O=C(O)C(C(=O)O)[C@@H]1C=CCC1
ZINC000000031226,CC1(C)CC(=O)C(Cc2ccccc2)=C(O)C1
ZINC000000031227,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)O
ZINC000000031228,CN(C)c1ccc(O)o1
ZINC000000031230,O=C1CCC(=O)COC1
ZINC000000031234,CC(=O)Nc1[nH]c2c(c1C#N)CCCCC2
ZINC000000031235,N=C(N)c1cccc(NC(=O)Nc2cccc(C(=N)N)c2)c1
ZINC000000031236,CC(=O)C=C1Sc2ccccc2N1C
ZINC000000031238,C[C@H]1CN(C)[C@@H](c2ccccc2)[C@H](C)[C@@]12NC(=O)NC2=O
ZINC000000031239,CN1CCCC1=CC=C1C(=O)N(C)C(=S)N1C
ZINC000000031240,O=CNc1ccccc1SSc1ccccc1NC=O
ZINC000000031246,COc1cc(/C=N/NC(=O)Cn2nc3ccccc3n2)ccc1O
ZINC000000031247,C=CCc1cccc(/C=N/NC(=O)Cn2nc3ccccc3n2)c1O
ZINC000000031249,CCc1ccccc1/N=C(\C(Cl)Cl)n1cncn1
ZINC000000031251,Clc1ccccc1/N=C(\C(Cl)Cl)n1cncn1
ZINC000000031253,Cc1cc(C)n(/N=C/c2ccc(Br)s2)c(=O)c1C#N
ZINC000000031256,O=C(CF)NCCc1c[nH]c2ccccc12
ZINC000000031257,CC1(C)CC(=O)C2=C(C1)OC(N)=C([N+](=O)[O-])[C@@H]2c1ccccc1Cl
ZINC000000031258,CC1(C)CC(=O)C2=C(C1)OC(N)=C([N+](=O)[O-])[C@H]2c1ccccc1Cl
ZINC000000031259,O=C(NN[C@H]1OC(=O)c2ccccc21)c1ccc([N+](=O)[O-])cc1
ZINC000000031260,O=C(NN[C@@H]1OC(=O)c2ccccc21)c1ccc([N+](=O)[O-])cc1
ZINC000000031262,O=C(NN[C@@H]1OC(=O)c2ccccc21)c1ccccc1
ZINC000000031263,O=C(NN[C@H]1OC(=O)c2ccccc21)c1ccccc1
ZINC000000031264,O=C(Cn1cnnn1)NNC(=O)c1ccc(F)cc1F
ZINC000000031265,COC(=O)c1sccc1NC(=O)c1ccc2c(c1)OCO2
ZINC000000031266,Cn1cc(Br)c(C(=O)Nc2ccccn2)n1
ZINC000000031269,COc1cccc(/C=C2\SC(c3ccc(C)cc3)=NC2=O)c1O
ZINC000000031271,N#Cc1c(NC(=O)c2c(F)cccc2F)sc2c1CCCC2
ZINC000000031273,COc1ccc(OC)c(NC(=O)c2cc3ccccc3c(=O)o2)c1
ZINC000000031276,CN1CCC2(CC1)C(C#N)=C(N)Oc1n[nH]c(C(=O)OC(C)(C)C)c12
ZINC000000031277,COc1ccc(Cl)cc1NC(=O)c1ccccc1Cl
ZINC000000031280,O=C(N/N=C/c1c(O)ccc2ccccc12)c1ccc2c(c1)OCO2
ZINC000000031282,O=C1N[C@H](C(=O)O)[C@@H]1Cc1ccccc1
ZINC000000031283,O=C(O)[C@H]1NC(=O)[C@@H]1Cc1ccccc1
ZINC000000031284,O=C1N[C@@H](C(=O)O)[C@@H]1Cc1ccccc1
ZINC000000031285,O=C1N[C@@H](C(=O)O)[C@H]1Cc1ccccc1
ZINC000000031286,O=C(/C=C(/O)c1ccc(Cl)cc1)c1ccc(Cl)cc1
ZINC000000031287,Cc1ccc(C2=NNC(=S)C3=CNc4ccccc4N32)cc1
ZINC000000031288,COc1ccc(C2=NNC(=S)C3=CNc4ccccc4N32)cc1
ZINC000000031289,COc1ccc(C(=O)N2Cc3ccccc3NC2=S)cc1OC
ZINC000000031290,Cc1cc(C)c(C(=O)N2Cc3ccccc3NC2=S)c(C)c1
ZINC000000031292,NNC(=O)c1cccc(O)c1
ZINC000000031293,Cc1cc(C)c2oc(-c3ccc(N)cc3)nc2c1
ZINC000000031294,Cc1cc(N)c(O)cc1C
ZINC000000031295,NC(=O)COc1ccc([N+](=O)[O-])cc1
ZINC000000031296,O=C(Nc1c(Cl)cccc1Cl)c1ccccc1[N+](=O)[O-]
ZINC000000031297,CCOc1ccc(NC(=O)CCl)cc1
ZINC000000031299,Nc1ccccc1C(=O)Nc1ccc(Cl)cc1
ZINC000000031301,COC(=O)c1ccccc1OCc1ccc([N+](=O)[O-])cc1
ZINC000000031304,c1ccc(OCc2nc3ccccc3[nH]2)cc1
ZINC000000031306,O=C(O)CCc1ccc2c(c1)OCO2
ZINC000000031310,Cc1cc(C(=O)O)cc(C)c1[N+](=O)[O-]
ZINC000000031311,O=C(O)c1cccc(N2C(=O)C=CC2=O)c1
ZINC000000031312,Cc1c(Br)cc(C(=O)O)cc1Br
ZINC000000031315,Cc1c(Cl)ccc(N)c1Cl
ZINC000000031316,CCc1cccc(C)c1NC(=O)CCl
ZINC000000031317,COc1ccc(-c2nc3ccccc3[nH]2)cc1
ZINC000000031318,O=C(NCCc1ccccc1)c1ccc([N+](=O)[O-])cc1
ZINC000000031319,NS(=O)(=O)c1ccc(-c2ccc(C=O)o2)cc1
ZINC000000031320,COC(=O)c1ccc2ccccc2n1
ZINC000000031321,O=Cc1ccc(N2CCOCC2)cc1
ZINC000000031322,Cc1ccc(NC(=O)c2ccccc2N)cc1Cl
ZINC000000031323,Nc1ccccc1C(=O)Nc1c(Cl)cccc1Cl
ZINC000000031324,Cc1cc2nc(SCC(=O)NN)[nH]c2cc1C
ZINC000000031325,NNC(=O)c1ccc2c(=O)[nH][nH]c(=O)c2c1
ZINC000000031327,O=C(c1ccncc1)c1ccc([N+](=O)[O-])cc1
ZINC000000031329,Cc1nn(-c2ccccc2)c(O)c1C1=c2ccccc2=NC1=O
ZINC000000031331,CC(=O)N/C(=C/c1ccccc1)C(=O)NCc1ccco1
ZINC000000031341,O=C(NC1CC1)c1cc(C(=O)NC2CC2)cc([N+](=O)[O-])c1
ZINC000000031342,NC(=O)CSc1nc2c(c(=O)n1-c1ccccc1)C1=C(CCC1)C2
ZINC000000031348,Nc1ccc(C(=O)N2CCOCC2)cc1
ZINC000000031349,CC(=O)Nc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)O)cc1
ZINC000000031351,CC(=O)Nc1ccc(S(=O)(=O)N2CCC[C@@H]2C(=O)O)cc1
ZINC000000031352,O=C(Nc1nccs1)c1ccccc1[N+](=O)[O-]
ZINC000000031354,CC(C)c1ccc(NC(=O)CSc2cccc3cccnc23)cc1
ZINC000000031355,COc1ccc(NC(=O)c2cccs2)cc1OC
ZINC000000031356,O=C(COC(=O)c1ccc2c(c1)OCO2)c1cccc([N+](=O)[O-])c1
ZINC000000031357,O=C1NC2(CCCCC2)Oc2ccccc21
ZINC000000031358,O=C1NC2(CCCCC2)N=C2CCCCC12
ZINC000000031359,CCn1c(N)c(C(N)=O)sc1=S
ZINC000000031360,Cc1c(NC(=O)/C=C/C(=O)O)c(=O)n(C)n1-c1ccccc1
ZINC000000031362,O=C1N[C@@H](c2cc([N+](=O)[O-])ccc2F)Oc2ccccc21
ZINC000000031363,O=C1N[C@H](c2cc([N+](=O)[O-])ccc2F)Oc2ccccc21
ZINC000000031364,C[C@H]1C[C@@H](NC(=O)c2ccc(F)c3ccccc23)CC(C)(C)C1
ZINC000000031366,C[C@H]1C[C@H](NC(=O)c2ccc(F)c3ccccc23)CC(C)(C)C1
ZINC000000031367,C[C@@H]1C[C@H](NC(=O)c2ccc(F)c3ccccc23)CC(C)(C)C1
ZINC000000031368,O=C(Nc1ccc(Br)cn1)c1ccc(Cl)cc1Cl
ZINC000000031369,O=C(Nc1ccc(Cl)cn1)c1ccccc1Br
ZINC000000031370,O=C(Nc1ccc(Br)cn1)c1ccccc1Cl
ZINC000000031371,O=C(c1cccc2ccccc12)N1CCc2ccccc21
ZINC000000031372,COc1ccc(C(=O)NCc2ccc3c(c2)OCO3)cc1OC
ZINC000000031373,Cc1coc(C)c1C(=O)C[C@]1(O)C(=O)N(C)c2ccccc21
ZINC000000031374,Cc1coc(C)c1C(=O)C[C@@]1(O)C(=O)N(C)c2ccccc21
ZINC000000031375,COc1cc(CNC(=O)c2cccs2)cc(OC)c1OC
ZINC000000031376,CCOc1cc(C)nn1-c1ccc([N+](=O)[O-])cc1
ZINC000000031377,O=[N+]([O-])c1ccc([C@@H]2OCOC[C@@H]2O)cc1
ZINC000000031378,O=[N+]([O-])c1ccc([C@H]2OCOC[C@@H]2O)cc1
ZINC000000031379,O=[N+]([O-])c1ccc([C@@H]2OCOC[C@H]2O)cc1
ZINC000000031380,O=[N+]([O-])c1ccc([C@H]2OCOC[C@H]2O)cc1
ZINC000000031381,O=C1OCc2c1[nH]c(=O)[nH]c2=O
ZINC000000031382,Cc1ccc(Nc2cc(C)nc(Nc3ccc(C)cc3C)n2)c(C)c1
ZINC000000031383,Cc1cccc(NC(=O)c2cc3ccccc3cc2O)c1C
ZINC000000031384,Cc1ccc(C(=O)Nc2ccc(C(=O)O)cc2)cc1S(N)(=O)=O
ZINC000000031385,O=C(O)c1ccc(NC(=O)C(c2ccccc2)c2ccccc2)cc1
ZINC000000031386,O=C(O)c1cccc(NC(=O)C(c2ccccc2)c2ccccc2)c1
ZINC000000031387,O=C(Nc1ccc(Br)cn1)c1cccc2ccccc12
ZINC000000031388,Cc1ccc2oc(-c3ccc(Br)c(N)c3)nc2c1
ZINC000000031389,Cc1cccc(C(=O)Nc2ccc3ncccc3c2)c1
ZINC000000031394,c1coc(CC[C@@H]2NCCn3cccc32)c1
ZINC000000031396,CCc1ccc(C(=O)C[C@@H]2OC(=O)c3c2ccc(OC)c3OC)cc1
ZINC000000031398,CCC(=O)N1c2ccccc2[C@@H](N(C(C)=O)c2ccccc2)C[C@H]1C
ZINC000000031399,CCC(=O)N1c2ccccc2[C@@H](N(C(C)=O)c2ccccc2)C[C@@H]1C
ZINC000000031400,CCC(=O)N1c2ccccc2[C@H](N(C(C)=O)c2ccccc2)C[C@H]1C
ZINC000000031401,CCC(=O)N1c2ccccc2[C@H](N(C(C)=O)c2ccccc2)C[C@@H]1C
ZINC000000031404,Cc1cc(C)c(NC(=O)[C@H]2CCCN2CCC(C)C)c(C)c1
ZINC000000031405,Cc1cc(C)c(NC(=O)[C@@H]2CCCN2CCC(C)C)c(C)c1
ZINC000000031406,O=C(O)c1cc(C(=O)O)c2cccc(Cl)c2n1
ZINC000000031407,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1
ZINC000000031410,Cc1cc(NC(=O)Nc2cccc3ccccc23)no1
ZINC000000031411,O=C(c1ccc(Br)o1)N1CCN(c2ccccc2)CC1
ZINC000000031413,O=C(Nc1cnc2ccccc2c1)c1cccc(F)c1
ZINC000000031414,O=C(Nc1cc(C(F)(F)F)ccc1Cl)c1ccncc1
ZINC000000031415,CCOc1ccc(/C=C2/N=C(c3ccccc3)OC2=O)cc1
ZINC000000031416,CCOc1ccc(/C=C2\N=C(c3ccccc3)OC2=O)cc1
ZINC000000031419,CCOC(=O)C1=C(C)NC(=O)C[C@H]1c1ccc(Cl)cc1Cl
ZINC000000031420,CCOC(=O)C1=C(C)NC(=O)C[C@@H]1c1ccc(Cl)cc1Cl
ZINC000000031421,O=C(Nc1ccc(O)c(-c2nc3ccccc3o2)c1)C1CCCCC1
ZINC000000031422,Cn1cc([N+](=O)[O-])c(C(=O)Nc2ccc3c(c2)C(=O)NC3=O)n1
ZINC000000031423,CCOC(=O)C1=C(C)N(CC)C(=O)N[C@@H]1c1ccccc1Cl
ZINC000000031426,N#Cc1cnn2cc([N+](=O)[O-])cnc12
ZINC000000031427,Cc1occc1-c1nnc(-c2ccc([N+](=O)[O-])cc2Cl)o1
ZINC000000031430,CCc1c(C)sc(NC(=O)/C=C/c2ccc(F)cc2)c1C(=O)OC
ZINC000000031434,O=C(O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(c2ccc(Cl)cc2)CC1
ZINC000000031438,CC(=O)NS(=O)(=O)c1ccc(NC(=O)[C@H]2C[C@@H]3CC[C@H]2C3)cc1
ZINC000000031439,CCOC(=O)c1ccccc1NC(=O)[C@H]1CC=CC[C@H]1C(=O)O
ZINC000000031440,CCOC(=O)c1ccccc1NC(=O)[C@@H]1CC=CC[C@H]1C(=O)O
ZINC000000031444,O=C(O)/C=C/C(=O)Nc1nc(-c2ccc3ccccc3c2)cs1
ZINC000000031447,Cc1ccc(NC(=O)CSc2ccccn2)cc1C
ZINC000000031449,Cc1ccc(NC(=O)CSc2nncn2C)cc1C
ZINC000000031450,O=C(CSc1ccccn1)Nc1ccc(F)c(Cl)c1
ZINC000000031453,O=C(CSc1ccccn1)Nc1cccc(C(F)(F)F)c1
ZINC000000031454,Cn1cnnc1SCC(=O)Nc1ccc(C2CCCCC2)cc1
ZINC000000031455,CCOc1ccc(NC(=O)C(=S)NCc2ccccc2)cc1
ZINC000000031456,Cc1ccc(F)cc1NC(=O)CSc1nnnn1C
ZINC000000031457,O=C(CSc1ccccn1)Nc1ccc(Cl)c(Cl)c1
ZINC000000031458,Cc1cc(Br)ccc1NC(=O)CSc1ccccn1
ZINC000000031459,Cc1cc(C)nc(SCC(=O)Nc2ccc(Cl)c(Cl)c2)n1
ZINC000000031460,Cn1nnnc1SCC(=O)Nc1ccc(Cl)c(Cl)c1
ZINC000000031461,O=C(CSc1ccccn1)Nc1ccc(Cl)c(C(F)(F)F)c1
ZINC000000031463,Cc1ccc(NC(=O)CN2CCCCC2)cc1
ZINC000000031464,O=C(Nc1ccc(F)c(Cl)c1)C(=S)NCc1ccccc1
ZINC000000031465,O=C(CSc1ccccn1)Nc1ccccc1Br
ZINC000000031467,Cc1cccc(NC(=O)C(=S)NCc2ccccc2)c1C
ZINC000000031468,Cn1nnnc1SCC(=O)Nc1cccc(C(F)(F)F)c1
ZINC000000031470,O=C1C[C@@H](Sc2ccccn2)C(=O)N1c1ccc(F)cc1F
ZINC000000031471,O=C(Nc1cccc(C(F)(F)F)c1)C(=S)NCc1ccccc1
ZINC000000031472,Cn1nnnc1SCC(=O)Nc1ccc(F)c(Cl)c1
ZINC000000031474,CCOc1ccc(C(=O)C[C@@H](C(=O)O)N2CCCCC2)cc1
ZINC000000031477,CC(C)(C)c1ccc(C(=O)C[C@@H](C(=O)O)N2CCCCC2)cc1
ZINC000000031478,CC(C)(C)c1ccc(C(=O)C[C@H](C(=O)O)N2CCCCC2)cc1
ZINC000000031481,COc1ccc(Cl)cc1NC(=O)CSc1ccccn1
ZINC000000031482,Cc1ccc(NC(=O)CSc2nncn2C)cc1
ZINC000000031483,Cc1cccc(NC(=O)CSc2ccccn2)c1C
ZINC000000031484,O=C(Nc1ccc(F)c(Cl)c1)C(=S)NCc1ccco1
ZINC000000031485,COc1ccc(C)cc1NC(=O)CSc1ccccn1
ZINC000000031486,COc1ccc(C)cc1NC(=O)C(=S)NCc1ccco1
ZINC000000031487,CC(C)(C)c1nc2ccccc2c(=O)n1-c1ccc(F)cc1F
ZINC000000031488,COc1ccc(C)cc1NC(=O)C(=S)NCc1ccccc1
ZINC000000031489,COc1ccc(C2SCCS2)cc1[N+](=O)[O-]
ZINC000000031490,O=[N+]([O-])c1ccc(SCc2ccco2)c(C2SCCS2)c1
ZINC000000031491,CC[C@@H](C)c1ccc(NC(=O)CSc2ccc(Cl)cc2)cc1
ZINC000000031492,CC[C@H](C)c1ccc(NC(=O)CSc2ccc(Cl)cc2)cc1
ZINC000000031493,CC[C@@H](C)c1ccc(NC(=O)CSc2nnnn2C)cc1
ZINC000000031494,CC[C@H](C)c1ccc(NC(=O)CSc2nnnn2C)cc1
ZINC000000031495,CC[C@@H](C)c1ccc(NC(=O)CSc2nncn2C)cc1
ZINC000000031496,CC[C@H](C)c1ccc(NC(=O)CSc2nncn2C)cc1
ZINC000000031497,CC[C@@H](C)c1ccc(NC(=O)CSCc2ccc(Cl)cc2)cc1
ZINC000000031498,CC[C@H](C)c1ccc(NC(=O)CSCc2ccc(Cl)cc2)cc1
ZINC000000031499,CC[C@@H](C)c1ccc(NC(=O)CSc2nnc(C)s2)cc1
ZINC000000031500,CC[C@H](C)c1ccc(NC(=O)CSc2nnc(C)s2)cc1
ZINC000000031501,CC[C@@H](C)c1ccc(NC(=O)CSc2nccn2C)cc1
ZINC000000031502,CC[C@H](C)c1ccc(NC(=O)CSc2nccn2C)cc1
ZINC000000031506,CC[C@H](C)c1ccc(NC(=O)C(=S)NCc2ccccc2)cc1
ZINC000000031507,Cc1ccc(C(=O)ON=C2CCC(C(C)(C)C)CC2)cc1
ZINC000000031508,CC[C@@H](C)c1ccc(NC(=O)C(=S)NC2CCCCC2)cc1
ZINC000000031509,CC[C@H](C)c1ccc(NC(=O)C(=S)NC2CCCCC2)cc1
ZINC000000031510,CC(C)(C)C1CCC(=NOC(=O)c2ccc([N+](=O)[O-])cc2)CC1
ZINC000000031511,COc1ccc(Br)cc1COC(=O)c1cccs1
ZINC000000031514,Cc1ccc(S[C@H]2CC(=O)N(c3ccc(F)cc3F)C2=O)cc1
ZINC000000031515,Cn1ccnc1SCC(=O)Nc1ccccc1C#N
ZINC000000031516,CCOc1ccc(NC(=O)CSc2nnc(C)s2)cc1
ZINC000000031517,O=C(Nc1cccc(Cl)c1)C(=S)NCc1ccccc1
ZINC000000031519,O=C(CSc1ncccn1)Nc1cccc(Cl)c1
ZINC000000031521,Cn1cnnc1SCC(=O)Nc1cccc(Cl)c1
ZINC000000031522,O=C(CSc1nnnn1-c1ccccc1)Nc1cccc(Cl)c1
ZINC000000031525,O=C(Nc1cccc(Cl)c1)C(=S)NCc1ccco1
ZINC000000031526,O=C(Nc1ccccc1)Oc1ccc(C2SCCS2)cc1
ZINC000000031527,O=C(Oc1ccc(C2SCCS2)cc1)c1ccc([N+](=O)[O-])cc1
ZINC000000031528,Cc1cc(N2C(=O)CCC2=O)ccc1Br
ZINC000000031529,O=C1CCC(=O)N1c1ccc(F)cc1
ZINC000000031530,O=C1CCC(=O)N1c1ccc(Cl)c(Cl)c1
ZINC000000031531,CCOc1ccc(N2C(=O)CCC2=O)cc1
ZINC000000031532,O=C1CCC(=O)N1c1ccc(F)cc1F
ZINC000000031533,CCOc1ccc(NC(=O)CCC(=O)O)cc1
ZINC000000031534,CC(C)(C)c1ccc(NC(=O)CCC(=O)O)cc1
ZINC000000031535,CC(C)(C)c1ccc(N2C(=O)CCC2=O)cc1
ZINC000000031536,O=C1CCC(=O)N1c1cccc(Cl)c1
ZINC000000031537,O=C(Cc1ccccc1)Oc1ccc(C2SCCS2)cc1
ZINC000000031538,O=C(Oc1ccc(C2SCCS2)cc1)c1ccccc1Cl
ZINC000000031539,O=C(O)CCC(=O)Nc1ccc(F)cc1F
ZINC000000031540,COC(=O)CCC(=O)Nc1ccc(Cl)c(Cl)c1
ZINC000000031541,Cc1sc(Cc2ccc(Cl)cc2)nc1O
ZINC000000031542,O=C(Oc1ccc(C2SCCS2)cc1)C1CCCCC1
ZINC000000031546,Cc1cc(C)cc(NC(=O)CSc2nnc(C)s2)c1
ZINC000000031547,Cc1cc(C)cc(NC(=O)CSc2nncn2C)c1
ZINC000000031548,Cc1cc(C)cc(NC(=O)CSc2nnnn2-c2ccccc2)c1
ZINC000000031549,Cc1cc(C)cc(NC(=O)CSc2ccccn2)c1
ZINC000000031551,O=C(CSc1ccccn1)Nc1ccc(F)cc1
ZINC000000031552,Cc1cc(C)cc(NC(=O)CSCc2ccc(Cl)cc2)c1
ZINC000000031554,Cn1ccnc1SCC(=O)Nc1ccc(F)cc1
ZINC000000031555,Cn1cnnc1SCC(=O)Nc1ccc(F)cc1
ZINC000000031556,Cc1nnc(SCC(=O)Nc2ccc(F)cc2)s1
ZINC000000031559,Cc1nnc(SCC(=O)Nc2ccc(F)cc2F)s1
ZINC000000031561,CC(C)(C)C1CCC(=NOC(=O)c2cccc([N+](=O)[O-])c2)CC1
ZINC000000031562,O=c1oc(-c2cccc([N+](=O)[O-])c2)nc2ccccc12
ZINC000000031563,Cc1cc(C)nc(SCC(=O)Nc2ccc(F)cc2F)n1
ZINC000000031564,Cc1cc(C)cc(NC(=O)CSc2nc(C)cc(C)n2)c1
ZINC000000031565,Cc1cc(C)nc(SCC(=O)c2ccc(Cl)cc2)n1
ZINC000000031566,Cc1ccc(NCc2cc(Br)ccc2O)nc1
ZINC000000031570,O=C(CN1CCCc2ccccc21)Nc1ccc(Cl)c(Cl)c1
ZINC000000031571,COc1ccc(NC(=O)CSc2nncn2C)cc1
ZINC000000031572,COc1ccc(NC(=O)CSc2nnc(C)s2)cc1
ZINC000000031573,COc1ccc(NC(=O)CSc2ncccn2)cc1
ZINC000000031576,O=[N+]([O-])c1cc(NCn2nnc3ccccc32)ccc1F
ZINC000000031577,Cc1cccc(Cc2c(C)c3c(C)n[nH]c3oc2=O)c1
ZINC000000031578,O=c1c2ccccc2nc(Cc2ccccc2)n1-c1ccc(F)cc1
ZINC000000031582,Fc1ccc(F)c(NCn2nnc3ccccc32)c1
ZINC000000031584,Cc1nc2ccccc2c(=O)n1-c1cc(F)ccc1F
ZINC000000031585,O=C(O)CCCC(=O)Nc1ccc(F)c(F)c1F
ZINC000000031587,Cc1nc2ccccc2c(=O)n1-c1ccc(F)c(F)c1F
ZINC000000031588,Cn1nnnc1SCC(=O)Nc1cc(F)ccc1F
ZINC000000031589,Fc1ccc(NCn2nnc3ccccc32)c(F)c1F
ZINC000000031591,CCC[C@H](Nc1ccc(F)c(F)c1)n1nnc2ccccc21
ZINC000000031594,CCC[C@H](Nc1ccc(C(F)(F)F)cc1)n1nnc2ccccc21
ZINC000000031595,O=C(CCC(=O)Nc1ccc(F)cc1F)Nc1ccc(F)cc1
ZINC000000031596,O=C(Cc1ccccc1)c1ccccc1C(=O)N1CCCCC1
ZINC000000031597,Cn1cnnc1SCC(=O)Nc1cc(F)ccc1F
ZINC000000031598,O=C(Cc1ccccc1)c1ccccc1C(=O)NCc1cccs1
ZINC000000031599,O=C(Cc1ccccc1)c1ccccc1C(=O)NCc1ccc(F)cc1
ZINC000000031600,O=C(Cc1ccccc1)c1ccccc1C(=O)N1CCOCC1
ZINC000000031601,Cc1ccc(NC(=O)CSc2ccccn2)cc1Cl
ZINC000000031603,COc1ccc(NC[C@@H](C#N)C(=O)NCc2ccc(Cl)cc2)cc1
ZINC000000031606,O=C(C[C@H](Sc1ccc(Cl)cc1)C(=O)O)c1ccc(F)cc1
ZINC000000031608,O=C(CSc1ccc(F)cc1)Nc1ccc(F)cc1
ZINC000000031609,O=C(CSc1ccc(F)cc1)Nc1ccc(Cl)c(Cl)c1
ZINC000000031611,Cc1cccc(NC(=O)CSc2ccc(Cl)cc2)c1C
ZINC000000031614,Cc1cccc(NC(=O)CSc2nnnn2-c2ccccc2)c1C
ZINC000000031615,O=c1oc(-c2cccs2)nc2ccccc12
ZINC000000031616,O=C(/C=C/c1ccc(Cl)cc1)N1CCN(c2ccc(F)cc2)CC1
ZINC000000031618,Nn1c(-c2ccccc2Cl)nc2ccccc2c1=O
ZINC000000031619,Nn1c(-c2cccs2)nc2ccccc2c1=O
ZINC000000031620,Nn1c(-c2cccc([N+](=O)[O-])c2)nc2ccccc2c1=O
ZINC000000031623,CC(C)c1ccc(NC(=O)CSc2ccc(F)cc2)cc1
ZINC000000031625,Cc1cccc(NC(=O)CSc2nccn2C)c1C
ZINC000000031626,COc1cc(OC)cc(C(=O)Nc2cc(C)on2)c1
ZINC000000031628,COC[C@@H](C)NC(=O)c1ccc(C)c(C)c1
ZINC000000031629,CC(=O)N(C)c1ccc(NC(=O)c2ccc(C)c(C)c2)cc1
ZINC000000031630,Cc1cc(NC(=O)c2ccc(C)c(C)c2)no1
ZINC000000031631,CCOC(=O)[C@H]1CCCN(C(=O)c2ccc(C)c(C)c2)C1
ZINC000000031632,CCOC(=O)[C@@H]1CCCN(C(=O)c2ccc(C)c(C)c2)C1
ZINC000000031633,COC(=O)C1CCN(C(=O)c2ccc(C)c(C)c2)CC1
ZINC000000031634,Cc1ccc(C(=O)NCc2ccc3c(c2)OCO3)cc1C
ZINC000000031635,CCOc1ccc(C(=O)Nc2ccc(N(C)C(C)=O)cc2)cc1
ZINC000000031636,CCOc1ccc(C(=O)Nc2cc(C)on2)cc1
ZINC000000031637,CCOC(=O)[C@@H]1CCCN(C(=O)c2ccc(OCC)cc2)C1
ZINC000000031638,CCOC(=O)[C@H]1CCCN(C(=O)c2ccc(OCC)cc2)C1
ZINC000000031639,CCOc1ccc(C(=O)NC(CC)CC)cc1
ZINC000000031640,CCOc1ccc(C(=O)N2CCN(c3cccc(C)c3C)CC2)cc1
ZINC000000031644,COC[C@@H](C)NC(=O)c1ccco1
ZINC000000031645,CC(=O)N(C)c1ccc(NC(=O)c2ccco2)cc1
ZINC000000031646,COC(=O)C1CCN(C(=O)c2ccco2)CC1
ZINC000000031647,Cc1cccc(N2CCN(C(=O)c3ccco3)CC2)c1C
ZINC000000031648,COc1cccc(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)c1
ZINC000000031650,COC[C@@H](C)NC(=O)c1cccc(OC)c1
ZINC000000031651,COc1cccc(C(=O)Nc2ccc(N(C)C(C)=O)cc2)c1
ZINC000000031652,CCC(CC)NC(=O)c1cccc(OC)c1
ZINC000000031653,COC(=O)C1CCN(C(=O)c2cccc(OC)c2)CC1
ZINC000000031654,Cc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)no1
ZINC000000031655,COC(=O)C1CCN(C(=O)c2ccc(-c3ccccc3)cc2)CC1
ZINC000000031656,CCOC(=O)c1cccc(NC(=O)c2ccc(N(C)C)cc2)c1
ZINC000000031657,CN(C)c1ccc(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1
ZINC000000031658,CCOC(=O)[C@H]1CCCN(C(=O)c2ccc(N(C)C)cc2)C1
ZINC000000031659,CCOC(=O)[C@@H]1CCCN(C(=O)c2ccc(N(C)C)cc2)C1
ZINC000000031660,CN(C)c1ccc(C(=O)Nc2ccccc2Br)cc1
ZINC000000031663,CC(=O)Nc1ccc(C(=O)Nc2ccc(N(C)C(C)=O)cc2)cc1
ZINC000000031664,CCC(CC)NC(=O)c1ccc(NC(C)=O)cc1
ZINC000000031666,COC[C@@H](C)NC(=O)c1ccc(OC(C)=O)cc1
ZINC000000031667,CCOC(=O)[C@H]1CCCN(C(=O)c2ccc(OC(C)=O)cc2)C1
ZINC000000031668,CCOC(=O)[C@@H]1CCCN(C(=O)c2ccc(OC(C)=O)cc2)C1
ZINC000000031670,COC(=O)C1CCN(C(=O)c2ccc(OC(C)=O)cc2)CC1
ZINC000000031671,CC(=O)Oc1ccc(C(=O)Nc2ccccc2Br)cc1
ZINC000000031672,CC(=O)N1CCN(c2cccc(C)c2C)CC1
ZINC000000031673,CC(=O)Oc1ccccc1C(=O)Nc1ccc(N(C)C(C)=O)cc1
ZINC000000031674,CCOC(=O)[C@H]1CCCN(C(=O)c2ccccc2OC(C)=O)C1
ZINC000000031675,CCOC(=O)[C@@H]1CCCN(C(=O)c2ccccc2OC(C)=O)C1
ZINC000000031676,COC(=O)C1CCN(C(=O)c2ccccc2OC(C)=O)CC1
ZINC000000031677,CC(=O)Oc1ccccc1C(=O)NCc1ccc2c(c1)OCO2
ZINC000000031679,COC[C@@H](C)NC(=O)c1ccc(C(C)(C)C)cc1
ZINC000000031680,CC(=O)N(C)c1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1
ZINC000000031681,Cc1cc(NC(=O)c2ccc(C(C)(C)C)cc2)no1
ZINC000000031683,Cc1cc(C)nc(NC(=O)c2cc(Cl)ccc2Cl)n1
ZINC000000031685,COC[C@@H](C)NC(=O)c1c(Cl)cccc1Cl
ZINC000000031688,COc1ccccc1CC(=O)Nc1nc2ccc(C)cc2s1
