compoud name,CID,molecular formula,molecular weight,Canonical SMILES,SMILES
,,,,,CN(C)c1cc(-c2cscn2)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc3c(ccc4ccccc43)c2)c2ccccc2c1
,,,,,CN(C)c1cc(-c2cc3cnccc3[nH]2)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc(-c3nc4ccccc4o3)cc2)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc3ocnc3c2)c2ccccc2c1
,,,,,CN(C)c1cc(-c2nc3ccccc3o2)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc3scnc3c2)c2ccccc2c1
,,,,,CN(C)c1cc(-c2nc3ccccc3s2)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc3c(c2)ncn3C)c2ccccc2c1
,,,,,CN(C)c1cc(-c2nc3ccccc3n2C)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc3c(n2)sc2ccccc23)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc3c(c2)sc2cc(C#N)ccc23)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc3c(n2)[SiH2]c2ccccc2-3)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc3c(n2)oc2ccccc23)c2ccccc2c1
,,,,,CN(C)c1cc(-c2cc(C#N)c(C#N)c(C#N)c2)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc(C(=O)C(F)(F)F)cc2)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc(C=O)cc2)c2ccccc2c1
,,,,,CC(=O)c1ccc(-c2cc(N(C)C)cc3ccccc23)cc1
,,,,,CN(C)c1cc(-c2ccc(S(C)(=O)=O)cc2)c2ccccc2c1
,,,,,CN(C)c1cc(-c2cc(C=O)ccc2C=O)c2ccccc2c1
,,,,,CN(C)c1cc(-c2c(C#N)cc(C#N)cc2C#N)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc3c4c(cccc24)C(=O)C3=O)c2ccccc2c1
,,,,,CN(C)c1cc(-c2c(F)c(F)c(F)c(F)c2F)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc3c(c2)C(=O)NC3=O)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc3c(c2)C(=O)C=CC3=O)c2ccccc2c1
,,,,,CN(C)c1cc(C2=CC(=O)c3ccccc3C2=O)c2ccccc2c1
,,,,,CN(C)c1cc(C2=CC(=O)C=CC2=O)c2ccccc2c1
,,,,,CN(C)c1cc(C2=CC(=O)NC2=O)c2ccccc2c1
,,,,,CN(C)c1cc(N2C(=O)C=CC2=O)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2)c2ccccc2c1
,,,,,CN(C)c1cc(-c2c[nH]c3ccccc3c2=O)c2ccccc2c1
,,,,,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc(N(C)C)cc3ccccc23)c(C)c1
,,,,,CN(C)c1cc(-c2ccc3c(c2)C(=O)c2ccccc2C3=C(C#N)C#N)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc(C=C(C#N)C#N)s2)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)s2)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccc3c4c(cccc24)-c2nc4cc(C#N)c(C#N)cc4nc2-3)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ncc(C#N)cn2)c2ccccc2c1
,,,,,CN(C)c1cc(-c2ccccn2)c2ccccc2c1
,,,,,CN(C)c1cc(-c2cnc3c(ccc4cccnc43)c2)c2ccccc2c1
"3-(3,5-dimethylphenyl)-1,2-oxazole",114763661.0,C11H11NO,173.21,CC1=CC(=CC(=C1)C2=NOC=C2)C,Cc1cc(C)cc(-c2ccon2)c1
"5-(3,5-dimethylphenyl)-1,2-oxazole",81867317.0,C11H11NO,173.21,CC1=CC(=CC(=C1)C2=CC=NO2)C,Cc1cc(C)cc(-c2ccno2)c1
"2-(3,5-dimethylphenyl)-1,3-oxazole",85967794.0,C11H11NO,173.21,CC1=CC(=CC(=C1)C2=NC=CO2)C,Cc1cc(C)cc(-c2ncco2)c1
"4-(3,5-dimethylphenyl)-1,3-oxazole",91339727.0,C11H11NO,173.21,CC1=CC(=CC(=C1)C2=COC=N2)C,Cc1cc(C)cc(-c2cocn2)c1
"5-(3,5-dimethylphenyl)-1,3-oxazole",91406489.0,C11H11NO,173.21,CC1=CC(=CC(=C1)C2=CN=CO2)C,Cc1cc(C)cc(-c2cnco2)c1
"5-(3,5-dimethylphenyl)-1,3-thiazole",91309303.0,C11H11NS,189.28,CC1=CC(=CC(=C1)C2=CN=CS2)C,Cc1cc(C)cc(-c2cncs2)c1
"2-(3,5-dimethylphenyl)-1,3-thiazole",59705513.0,C11H11NS,189.28,CC1=CC(=CC(=C1)C2=NC=CS2)C,Cc1cc(C)cc(-c2nccs2)c1
"4-(3,5-dimethylphenyl)-1,3-thiazole",17823546.0,C11H11NS,189.28,CC1=CC(=CC(=C1)C2=CSC=N2)C,Cc1cc(C)cc(-c2cscn2)c1
,,,,,Cc1cc(C)cc(-c2ccc3c(ccc4ccccc43)c2)c1
,,,,,Cc1cc(C)cc(-c2cc3cnccc3[nH]2)c1
,,,,,Cc1cc(C)cc(-c2ccc(-c3nc4ccccc4o3)cc2)c1
,,,,,Cc1cc(C)cc(-c2ccc3ocnc3c2)c1
"2-(3,5-dimethylphenyl)-1,3-benzoxazole",23722944.0,C15H13NO,223.27,CC1=CC(=CC(=C1)C2=NC3=CC=CC=C3O2)C,Cc1cc(C)cc(-c2nc3ccccc3o2)c1
,,,,,Cc1cc(C)cc(-c2ccc3scnc3c2)c1
"2-(3,5-dimethylphenyl)-1,3-benzothiazole",102051040.0,C15H13NS,239.3,CC1=CC(=CC(=C1)C2=NC3=CC=CC=C3S2)C,Cc1cc(C)cc(-c2nc3ccccc3s2)c1
,,,,,Cc1cc(C)cc(-c2ccc3c(c2)ncn3C)c1
"2-(3,5-dimethylphenyl)-1-methylbenzimidazole",167260914.0,C16H16N2,236.31,CC1=CC(=CC(=C1)C2=NC3=CC=CC=C3N2C)C,Cc1cc(C)cc(-c2nc3ccccc3n2C)c1
"2-(3,5-dimethylphenyl)-[1]benzothiolo[2,3-b]pyridine",140577705.0,C19H15NS,289.4,CC1=CC(=CC(=C1)C2=NC3=C(C=C2)C4=CC=CC=C4S3)C,Cc1cc(C)cc(-c2ccc3c(n2)sc2ccccc23)c1
,,,,,Cc1cc(C)cc(-c2ccc3c(c2)sc2cc(C#N)ccc23)c1
,,,,,Cc1cc(C)cc(-c2ccc3c(n2)[SiH2]c2ccccc2-3)c1
"2-(3,5-dimethylphenyl)-[1]benzofuro[2,3-b]pyridine",140577830.0,C19H15NO,273.3,CC1=CC(=CC(=C1)C2=NC3=C(C=C2)C4=CC=CC=C4O3)C,Cc1cc(C)cc(-c2ccc3c(n2)oc2ccccc23)c1
,,,,,Cc1cc(C)cc(-c2cc(C#N)c(C#N)c(C#N)c2)c1
"1-[4-(3,5-dimethylphenyl)phenyl]-2,2,2-trifluoroethanone",91656172.0,C16H13F3O,278.27,CC1=CC(=CC(=C1)C2=CC=C(C=C2)C(=O)C(F)(F)F)C,Cc1cc(C)cc(-c2ccc(C(=O)C(F)(F)F)cc2)c1
"4-(3,5-dimethylphenyl)benzaldehyde",2758602.0,C15H14O,210.27,CC1=CC(=CC(=C1)C2=CC=C(C=C2)C=O)C,Cc1cc(C)cc(-c2ccc(C=O)cc2)c1
"1-[4-(3,5-dimethylphenyl)phenyl]ethanone",11148810.0,C16H16O,224.30,CC1=CC(=CC(=C1)C2=CC=C(C=C2)C(=O)C)C,CC(=O)c1ccc(-c2cc(C)cc(C)c2)cc1
,,,,,Cc1cc(C)cc(-c2ccc(S(C)(=O)=O)cc2)c1
,,,,,Cc1cc(C)cc(-c2cc(C=O)ccc2C=O)c1
,,,,,Cc1cc(C)cc(-c2c(C#N)cc(C#N)cc2C#N)c1
,,,,,Cc1cc(C)cc(-c2ccc3c4c(cccc24)C(=O)C3=O)c1
"1-(3,5-dimethylphenyl)-2,3,4,5,6-pentafluorobenzene",101492204.0,C14H9F5,272.21,CC1=CC(=CC(=C1)C2=C(C(=C(C(=C2F)F)F)F)F)C,Cc1cc(C)cc(-c2c(F)c(F)c(F)c(F)c2F)c1
,,,,,Cc1cc(C)cc(-c2ccc3c(c2)C(=O)NC3=O)c1
,,,,,Cc1cc(C)cc(-c2ccc3c(c2)C(=O)C=CC3=O)c1
"2-(3,5-dimethylphenyl)naphthalene-1,4-dione",102593305.0,C18H14O2,262.3,CC1=CC(=CC(=C1)C2=CC(=O)C3=CC=CC=C3C2=O)C,Cc1cc(C)cc(C2=CC(=O)c3ccccc3C2=O)c1
"2-(3,5-dimethylphenyl)cyclohexa-2,5-diene-1,4-dione",69744540.0,C14H12O2,212.24,CC1=CC(=CC(=C1)C2=CC(=O)C=CC2=O)C,Cc1cc(C)cc(C2=CC(=O)C=CC2=O)c1
"3-(3,5-dimethylphenyl)pyrrole-2,5-dione",19009125.0,C12H11NO2,201.22,CC1=CC(=CC(=C1)C2=CC(=O)NC2=O)C,Cc1cc(C)cc(C2=CC(=O)NC2=O)c1
"1-(3,5-dimethylphenyl)pyrrole-2,5-dione",243574.0,C12H11NO2,201.22,CC1=CC(=CC(=C1)N2C(=O)C=CC2=O)C,Cc1cc(C)cc(N2C(=O)C=CC2=O)c1
,,,,,Cc1cc(C)cc(-c2ccc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2)c1
,,,,,Cc1cc(C)cc(-c2c[nH]c3ccccc3c2=O)c1
"(3,5-dimethylphenyl)-bis(2,4,6-trimethylphenyl)borane",144690735.0,C26H31B,354.3,B(C1=CC(=CC(=C1)C)C)(C2=C(C=C(C=C2C)C)C)C3=C(C=C(C=C3C)C)C,Cc1cc(C)cc(B(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c1
,,,,,Cc1cc(C)cc(-c2ccc3c(c2)C(=O)c2ccccc2C3=C(C#N)C#N)c1
,,,,,Cc1cc(C)cc(-c2ccc(C=C(C#N)C#N)s2)c1
,,,,,Cc1cc(C)cc(-c2ccc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)s2)c1
,,,,,Cc1cc(C)cc(-c2ccc3c4c(cccc24)-c2nc4cc(C#N)c(C#N)cc4nc2-3)c1
,,,,,Cc1cc(C)cc(-c2ncc(C#N)cn2)c1
"2-(3,5-dimethylphenyl)pyridine",55253025.0,C13H13N,183.25,CC1=CC(=CC(=C1)C2=CC=CC=N2)C,Cc1cc(C)cc(-c2ccccn2)c1
,,,,,Cc1cc(C)cc(-c2cnc3c(ccc4cccnc43)c2)c1
,,,,,COc1cc(OC)c(-c2ccon2)c(OC)c1
"5-(2,4,6-trimethoxyphenyl)-1,2-oxazole",116868843.0,C12H13NO4,235.24,COC1=CC(=C(C(=C1)OC)C2=CC=NO2)OC,COc1cc(OC)c(-c2ccno2)c(OC)c1
,,,,,COc1cc(OC)c(-c2cnoc2)c(OC)c1
,,,,,COc1cc(OC)c(-c2ncco2)c(OC)c1
,,,,,COc1cc(OC)c(-c2cocn2)c(OC)c1
,,,,,COc1cc(OC)c(-c2cnco2)c(OC)c1
,,,,,COc1cc(OC)c(-c2cncs2)c(OC)c1
"2-(2,4,6-trimethoxyphenyl)-1,3-thiazole",116868432.0,C12H13NO3S,251.30,COC1=CC(=C(C(=C1)OC)C2=NC=CS2)OC,COc1cc(OC)c(-c2nccs2)c(OC)c1
"4-(2,4,6-trimethoxyphenyl)-1,3-thiazole",140308693.0,C12H13NO3S,251.30,COC1=CC(=C(C(=C1)OC)C2=CSC=N2)OC,COc1cc(OC)c(-c2cscn2)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc3c(ccc4ccccc43)c2)c(OC)c1
,,,,,COc1cc(OC)c(-c2cc3cnccc3[nH]2)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc(-c3nc4ccccc4o3)cc2)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc3ocnc3c2)c(OC)c1
"2-(2,4,6-trimethoxyphenyl)-1,3-benzoxazole",70825223.0,C16H15NO4,285.29,COC1=CC(=C(C(=C1)OC)C2=NC3=CC=CC=C3O2)OC,COc1cc(OC)c(-c2nc3ccccc3o2)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc3scnc3c2)c(OC)c1
"2-(2,4,6-trimethoxyphenyl)-1,3-benzothiazole",16766168.0,C16H15NO3S,301.4,COC1=CC(=C(C(=C1)OC)C2=NC3=CC=CC=C3S2)OC,COc1cc(OC)c(-c2nc3ccccc3s2)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc3c(c2)ncn3C)c(OC)c1
,,,,,COc1cc(OC)c(-c2nc3ccccc3n2C)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc3c(n2)sc2ccccc23)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc3c(c2)sc2cc(C#N)ccc23)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc3c(n2)[SiH2]c2ccccc2-3)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc3c(n2)oc2ccccc23)c(OC)c1
,,,,,COc1cc(OC)c(-c2cc(C#N)c(C#N)c(C#N)c2)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc(C(=O)C(F)(F)F)cc2)c(OC)c1
"4-(2,4,6-trimethoxyphenyl)benzaldehyde",61034127.0,C16H16O4,272.29,COC1=CC(=C(C(=C1)OC)C2=CC=C(C=C2)C=O)OC,COc1cc(OC)c(-c2ccc(C=O)cc2)c(OC)c1
"1-[4-(2,4,6-trimethoxyphenyl)phenyl]ethanone",61034126.0,C17H18O4,286.32,CC(=O)C1=CC=C(C=C1)C2=C(C=C(C=C2OC)OC)OC,COc1cc(OC)c(-c2ccc(C(C)=O)cc2)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc(S(C)(=O)=O)cc2)c(OC)c1
,,,,,COc1cc(OC)c(-c2cc(C=O)ccc2C=O)c(OC)c1
,,,,,COc1cc(OC)c(-c2c(C#N)cc(C#N)cc2C#N)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc3c4c(cccc24)C(=O)C3=O)c(OC)c1
"1,2,3,4,5-pentafluoro-6-(2,4,6-trimethoxyphenyl)benzene",102431568.0,C15H11F5O3,334.24,COC1=CC(=C(C(=C1)OC)C2=C(C(=C(C(=C2F)F)F)F)F)OC,COc1cc(OC)c(-c2c(F)c(F)c(F)c(F)c2F)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc3c(c2)C(=O)NC3=O)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc3c(c2)C(=O)C=CC3=O)c(OC)c1
"2-(2,4,6-trimethoxyphenyl)naphthalene-1,4-dione",134134533.0,C19H16O5,324.3,COC1=CC(=C(C(=C1)OC)C2=CC(=O)C3=CC=CC=C3C2=O)OC,COc1cc(OC)c(C2=CC(=O)c3ccccc3C2=O)c(OC)c1
"2-(2,4,6-trimethoxyphenyl)cyclohexa-2,5-diene-1,4-dione",135040189.0,C15H14O5,274.27,COC1=CC(=C(C(=C1)OC)C2=CC(=O)C=CC2=O)OC,COc1cc(OC)c(C2=CC(=O)C=CC2=O)c(OC)c1
,,,,,COc1cc(OC)c(C2=CC(=O)NC2=O)c(OC)c1
,,,,,COc1cc(OC)c(N2C(=O)C=CC2=O)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2)c(OC)c1
,,,,,COc1cc(OC)c(-c2c[nH]c3ccccc3c2=O)c(OC)c1
,,,,,COc1cc(OC)c(B(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc3c(c2)C(=O)c2ccccc2C3=C(C#N)C#N)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc(C=C(C#N)C#N)s2)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)s2)c(OC)c1
,,,,,COc1cc(OC)c(-c2ccc3c4c(cccc24)-c2nc4cc(C#N)c(C#N)cc4nc2-3)c(OC)c1
"2-(2,4,6-trimethoxyphenyl)pyrimidine-5-carbonitrile",145474112.0,C14H13N3O3,271.27,COC1=CC(=C(C(=C1)OC)C2=NC=C(C=N2)C#N)OC,COc1cc(OC)c(-c2ncc(C#N)cn2)c(OC)c1
"2-(2,4,6-trimethoxyphenyl)pyridine",68628564.0,C14H15NO3,245.27,COC1=CC(=C(C(=C1)OC)C2=CC=CC=N2)OC,COc1cc(OC)c(-c2ccccn2)c(OC)c1
,,,,,COc1cc(OC)c(-c2cnc3c(ccc4cccnc43)c2)c(OC)c1
,,,,,COc1cc(OC)cc(-c2ccon2)c1
,,,,,COc1cc(OC)cc(-c2ccno2)c1
"4-(3,5-dimethoxyphenyl)-1,2-oxazole",132567016.0,C11H11NO3,205.21,COC1=CC(=CC(=C1)C2=CON=C2)OC,COc1cc(OC)cc(-c2cnoc2)c1
"2-(3,5-dimethoxyphenyl)-1,3-oxazole",82126279.0,C11H11NO3,205.21,COC1=CC(=CC(=C1)C2=NC=CO2)OC,COc1cc(OC)cc(-c2ncco2)c1
"4-(3,5-dimethoxyphenyl)-1,3-oxazole",90822672.0,C11H11NO3,205.21,COC1=CC(=CC(=C1)C2=COC=N2)OC,COc1cc(OC)cc(-c2cocn2)c1
"5-(3,5-dimethoxyphenyl)-1,3-oxazole",91249229.0,C11H11NO3,205.21,COC1=CC(=CC(=C1)C2=CN=CO2)OC,COc1cc(OC)cc(-c2cnco2)c1
"5-(3,5-dimethoxyphenyl)-1,3-thiazole",90722992.0,C11H11NO2S,221.28,COC1=CC(=CC(=C1)C2=CN=CS2)OC,COc1cc(OC)cc(-c2cncs2)c1
"2-(3,5-dimethoxyphenyl)-1,3-thiazole",91015486.0,C11H11NO2S,221.28,COC1=CC(=CC(=C1)C2=NC=CS2)OC,COc1cc(OC)cc(-c2nccs2)c1
"4-(3,5-dimethoxyphenyl)-1,3-thiazole",17873577.0,C11H11NO2S,221.28,COC1=CC(=CC(=C1)C2=CSC=N2)OC,COc1cc(OC)cc(-c2cscn2)c1
,,,,,COc1cc(OC)cc(-c2ccc3c(ccc4ccccc43)c2)c1
,,,,,COc1cc(OC)cc(-c2cc3cnccc3[nH]2)c1
,,,,,COc1cc(OC)cc(-c2ccc(-c3nc4ccccc4o3)cc2)c1
,,,,,COc1cc(OC)cc(-c2ccc3ocnc3c2)c1
"2-(3,5-dimethoxyphenyl)-1,3-benzoxazole",24774451.0,C15H13NO3,255.27,COC1=CC(=CC(=C1)C2=NC3=CC=CC=C3O2)OC,COc1cc(OC)cc(-c2nc3ccccc3o2)c1
,,,,,COc1cc(OC)cc(-c2ccc3scnc3c2)c1
"2-(3,5-dimethoxyphenyl)-1,3-benzothiazole",736985.0,C15H13NO2S,271.3,COC1=CC(=CC(=C1)C2=NC3=CC=CC=C3S2)OC,COc1cc(OC)cc(-c2nc3ccccc3s2)c1
,,,,,COc1cc(OC)cc(-c2ccc3c(c2)ncn3C)c1
"2-(3,5-dimethoxyphenyl)-1-methylbenzimidazole",132530864.0,C16H16N2O2,268.31,CN1C2=CC=CC=C2N=C1C3=CC(=CC(=C3)OC)OC,COc1cc(OC)cc(-c2nc3ccccc3n2C)c1
,,,,,COc1cc(OC)cc(-c2ccc3c(n2)sc2ccccc23)c1
,,,,,COc1cc(OC)cc(-c2ccc3c(c2)sc2cc(C#N)ccc23)c1
,,,,,COc1cc(OC)cc(-c2ccc3c(n2)[SiH2]c2ccccc2-3)c1
,,,,,COc1cc(OC)cc(-c2ccc3c(n2)oc2ccccc23)c1
,,,,,COc1cc(OC)cc(-c2cc(C#N)c(C#N)c(C#N)c2)c1
,,,,,COc1cc(OC)cc(-c2ccc(C(=O)C(F)(F)F)cc2)c1
"4-(3,5-dimethoxyphenyl)benzaldehyde",80073366.0,C15H14O3,242.27,COC1=CC(=CC(=C1)C2=CC=C(C=C2)C=O)OC,COc1cc(OC)cc(-c2ccc(C=O)cc2)c1
"1-[4-(3,5-dimethoxyphenyl)phenyl]ethanone",80073681.0,C16H16O3,256.30,CC(=O)C1=CC=C(C=C1)C2=CC(=CC(=C2)OC)OC,COc1cc(OC)cc(-c2ccc(C(C)=O)cc2)c1
,,,,,COc1cc(OC)cc(-c2ccc(S(C)(=O)=O)cc2)c1
,,,,,COc1cc(OC)cc(-c2cc(C=O)ccc2C=O)c1
,,,,,COc1cc(OC)cc(-c2c(C#N)cc(C#N)cc2C#N)c1
,,,,,COc1cc(OC)cc(-c2ccc3c4c(cccc24)C(=O)C3=O)c1
"1-(3,5-dimethoxyphenyl)-2,3,4,5,6-pentafluorobenzene",85949336.0,C14H9F5O2,304.21,COC1=CC(=CC(=C1)C2=C(C(=C(C(=C2F)F)F)F)F)OC,COc1cc(OC)cc(-c2c(F)c(F)c(F)c(F)c2F)c1
,,,,,COc1cc(OC)cc(-c2ccc3c(c2)C(=O)NC3=O)c1
,,,,,COc1cc(OC)cc(-c2ccc3c(c2)C(=O)C=CC3=O)c1
,,,,,COc1cc(OC)cc(C2=CC(=O)c3ccccc3C2=O)c1
,,,,,COc1cc(OC)cc(C2=CC(=O)C=CC2=O)c1
"3-(3,5-dimethoxyphenyl)pyrrole-2,5-dione",20561174.0,C12H11NO4,233.22,COC1=CC(=CC(=C1)C2=CC(=O)NC2=O)OC,COc1cc(OC)cc(C2=CC(=O)NC2=O)c1
"1-(3,5-dimethoxyphenyl)pyrrole-2,5-dione",2732664.0,C12H11NO4,233.22,COC1=CC(=CC(=C1)N2C(=O)C=CC2=O)OC,COc1cc(OC)cc(N2C(=O)C=CC2=O)c1
,,,,,COc1cc(OC)cc(-c2ccc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2)c1
,,,,,COc1cc(OC)cc(-c2c[nH]c3ccccc3c2=O)c1
,,,,,COc1cc(OC)cc(B(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c1
,,,,,COc1cc(OC)cc(-c2ccc3c(c2)C(=O)c2ccccc2C3=C(C#N)C#N)c1
,,,,,COc1cc(OC)cc(-c2ccc(C=C(C#N)C#N)s2)c1
,,,,,COc1cc(OC)cc(-c2ccc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)s2)c1
,,,,,COc1cc(OC)cc(-c2ccc3c4c(cccc24)-c2nc4cc(C#N)c(C#N)cc4nc2-3)c1
"2-(3,5-dimethoxyphenyl)pyrimidine-5-carbonitrile",84152396.0,C13H11N3O2,241.24,COC1=CC(=CC(=C1)C2=NC=C(C=N2)C#N)OC,COc1cc(OC)cc(-c2ncc(C#N)cn2)c1
"2-(3,5-dimethoxyphenyl)pyridine",91042142.0,C13H13NO2,215.25,COC1=CC(=CC(=C1)C2=CC=CC=N2)OC,COc1cc(OC)cc(-c2ccccn2)c1
,,,,,COc1cc(OC)cc(-c2cnc3c(ccc4cccnc43)c2)c1
,,,,,c1ccc(N2c3ccccc3N(c3ccon3)c3ccccc32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3ccno3)c3ccccc32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3cnoc3)c3ccccc32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3ncco3)c3ccccc32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3cocn3)c3ccccc32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3cnco3)c3ccccc32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3cncs3)c3ccccc32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3nccs3)c3ccccc32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3cscn3)c3ccccc32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3ccc4c(ccc5ccccc54)c3)c3ccccc32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3cc4cnccc4[nH]3)c3ccccc32)cc1
"2-[4-(10-phenylphenazin-5-yl)phenyl]-1,3-benzoxazole",118335131.0,C31H21N3O,451.5,C1=CC=C(C=C1)N2C3=CC=CC=C3N(C4=CC=CC=C42)C5=CC=C(C=C5)C6=NC7=CC=CC=C7O6,c1ccc(N2c3ccccc3N(c3ccc(-c4nc5ccccc5o4)cc3)c3ccccc32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3ccc4ocnc4c3)c3ccccc32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3nc4ccccc4o3)c3ccccc32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3ccc4scnc4c3)c3ccccc32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3nc4ccccc4s3)c3ccccc32)cc1
,,,,,Cn1cnc2cc(N3c4ccccc4N(c4ccccc4)c4ccccc43)ccc21
,,,,,Cn1c(N2c3ccccc3N(c3ccccc3)c3ccccc32)nc2ccccc21
,,,,,c1ccc(N2c3ccccc3N(c3ccc4c(n3)sc3ccccc34)c3ccccc32)cc1
,,,,,N#Cc1ccc2c(c1)sc1cc(N3c4ccccc4N(c4ccccc4)c4ccccc43)ccc12
,,,,,c1ccc(N2c3ccccc3N(c3ccc4c(n3)[SiH2]c3ccccc3-4)c3ccccc32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3ccc4c(n3)oc3ccccc34)c3ccccc32)cc1
,,,,,N#Cc1cc(N2c3ccccc3N(c3ccccc3)c3ccccc32)cc(C#N)c1C#N
,,,,,O=C(c1ccc(N2c3ccccc3N(c3ccccc3)c3ccccc32)cc1)C(F)(F)F
4-(10-phenylphenazin-5-yl)benzaldehyde,101183449.0,C25H18N2O,362.4,C1=CC=C(C=C1)N2C3=CC=CC=C3N(C4=CC=CC=C42)C5=CC=C(C=C5)C=O,O=Cc1ccc(N2c3ccccc3N(c3ccccc3)c3ccccc32)cc1
,,,,,CC(=O)c1ccc(N2c3ccccc3N(c3ccccc3)c3ccccc32)cc1
,,,,,CS(=O)(=O)c1ccc(N2c3ccccc3N(c3ccccc3)c3ccccc32)cc1
,,,,,O=Cc1ccc(C=O)c(N2c3ccccc3N(c3ccccc3)c3ccccc32)c1
,,,,,N#Cc1cc(C#N)c(N2c3ccccc3N(c3ccccc3)c3ccccc32)c(C#N)c1
,,,,,O=C1C(=O)c2ccc(N3c4ccccc4N(c4ccccc4)c4ccccc43)c3cccc1c23
,,,,,Fc1c(F)c(F)c(N2c3ccccc3N(c3ccccc3)c3ccccc32)c(F)c1F
,,,,,O=C1NC(=O)c2cc(N3c4ccccc4N(c4ccccc4)c4ccccc43)ccc21
,,,,,O=C1C=CC(=O)c2cc(N3c4ccccc4N(c4ccccc4)c4ccccc43)ccc21
,,,,,O=C1C=C(N2c3ccccc3N(c3ccccc3)c3ccccc32)C(=O)c2ccccc21
,,,,,O=C1C=CC(=O)C(N2c3ccccc3N(c3ccccc3)c3ccccc32)=C1
,,,,,O=C1C=C(N2c3ccccc3N(c3ccccc3)c3ccccc32)C(=O)N1
,,,,,O=C1C=CC(=O)N1N1c2ccccc2N(c2ccccc2)c2ccccc21
,,,,,N#CC(C#N)=C1/C(=C/c2ccc(N3c4ccccc4N(c4ccccc4)c4ccccc43)cc2)C(=O)c2ccccc21
,,,,,O=c1c(N2c3ccccc3N(c3ccccc3)c3ccccc32)c[nH]c2ccccc12
,,,,,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)N2c3ccccc3N(c3ccccc3)c3ccccc32)c(C)c1
,,,,,N#CC(C#N)=C1c2ccccc2C(=O)c2cc(N3c4ccccc4N(c4ccccc4)c4ccccc43)ccc21
